Date,AIWFC,Christmas,MariahCarey,Memes,Days,Days_Sin,Days_Cos,Days_SinCos,Days_Sin2,Days_Cos2,iter1,final_pred
2018-11-11,15,25,38,80,0,0.0,1.0,0.0,0.0,1.0,1.0869865447477087,36.982110588095374
2018-11-18,19,35,52,81,7,0.1202080448993527,0.9927487224577402,0.11933638300297507,0.014449974058524795,0.9855500259414752,1.422832076500272,39.034843750105686
2018-11-25,22,49,35,85,14,0.2386727660059501,0.9711000518829505,0.23177513545142545,0.056964689232931014,0.943035310767069,0.9298824315430401,40.56126642296803
2018-12-02,38,53,36,81,21,0.3536761221763716,0.9353679493131483,0.3308173091211392,0.12508679939771575,0.8749132006022843,0.9427776660041006,41.49036984904146
2018-12-09,42,52,38,89,28,0.4635502709028509,0.886070621534138,0.4107382766512071,0.21487885365410644,0.7851211463458936,0.9958305367509386,41.779490191674206
2018-12-16,50,62,39,81,35,0.5667017562911176,0.8239230057575542,0.4669186144114626,0.32115088058343727,0.6788491194165627,1.0382535231015082,41.417020120073786
2018-12-23,43,81,51,76,42,0.6616346182422783,0.7498264012045686,0.49611110470896613,0.43776036805660534,0.5622396319433947,1.4001130169532177,40.42330321503195
2018-12-30,4,9,33,83,49,0.7469720876965552,0.6648553979642865,0.49662842463370716,0.5579672997977502,0.4420327002022498,0.948254195123239,38.8496508217663
2019-01-06,2,4,28,90,56,0.8214765533024142,0.5702422926917871,0.4684406731477157,0.6748237276256142,0.32517627237438573,0.8545695514672481,36.77553825653449
2019-01-13,1,2,23,89,63,0.8840675099433636,0.4673592171580022,0.41317709936195474,0.7815753621374593,0.21842463786254068,0.7562539913254257,34.30415052995501
2019-01-20,1,2,22,84,70,0.9338372288229252,0.35769823883312546,0.33403193210676674,0.8720519699356803,0.12794803006431965,0.7898691960252224,31.556549818662777
2019-01-27,1,2,21,85,77,0.9700639218515071,0.2428497220959356,0.23557975383693192,0.941024012477927,0.058975987522073156,0.8333629623597427,28.664821417693457
2019-02-03,1,1,20,86,84,0.9922222094179323,0.12447926388678915,0.12351109024046776,0.984504912862203,0.01549508713779689,0.8861922193804851,25.764616637767883
2019-02-10,0,1,19,95,91,0.9999907397361901,0.004303538296244289,0.00430349844434435,0.9999814795581328,1.8520441867241194e-05,0.9465938739177273,22.987546367717915
2019-02-17,1,1,19,81,98,0.9932568492674143,-0.11593459959550041,-0.11515283511530598,0.986559168616631,0.013440831383369004,1.0668245342209808,20.453885805636563
2019-02-24,1,1,20,81,105,0.9721181966290613,-0.23449138957040985,-0.22795334675422949,0.9450137882173383,0.05498621178266172,1.260527860183827,18.26602898942374
2019-03-03,1,1,20,81,112,0.9368813462954315,-0.3496474552512284,-0.3275781786045425,0.8777466570363402,0.12225334296365978,1.3980696823166867,16.503082845845135
2019-03-10,1,1,21,78,119,0.8880573226294932,-0.45973273945210397,-0.4082690257229578,0.7886458082758638,0.2113541917241361,1.5948009152493414,15.216917820130016
2019-03-17,0,1,19,80,126,0.8263541987239096,-0.5631507242749186,-0.46536196551898973,0.6828612617486346,0.31713873825136546,1.5237482276599708,14.429900485099427
2019-03-24,1,1,26,78,133,0.7526668275320085,-0.6584015846980488,-0.4955570319967274,0.5665073532670982,0.4334926467329019,2.131043673395348,14.134428729827235
2019-03-31,1,1,18,78,140,0.6680638642135335,-0.7441039398713607,-0.497108953446976,0.4463093266679185,0.5536906733320816,1.4600003397015102,14.294278811466455
2019-04-07,0,1,16,77,147,0.5737722679043246,-0.8190148866680801,-0.46992802897094765,0.329214615416072,0.6707853845839281,1.2500482933004184,14.847662664830983
2019-04-14,1,1,14,84,154,0.4711595076738638,-0.8820480249558537,-0.4155853131829039,0.2219912816714777,0.7780087183285223,1.0338835824255785,15.71179023749372
2019-04-21,0,1,13,86,161,0.36171373072976765,-0.9322892131745133,-0.33722180941647284,0.13083682299844684,0.8691631770015531,0.8984394713099245,16.788641556519707
2019-04-28,1,1,53,88,168,0.24702218048093552,-0.9690098257244062,-0.23936692005789414,0.06101995764955588,0.9389800423504441,3.4208554570065397,17.9715821253376
